confidence_threshold,category,confidence,title,filename,absolute_path,matched_keywords
0.350,Other,0.050,System Design Interview : Mastering Basic Introduction to System Analysis and Design,"King, Groks - System Design Interview _ Mastering Basic Introduction to System Analysis and Design-System Design Interview Books (2021).pdf","/Users/longtran/Documents/E-Books/King, Groks - System Design Interview _ Mastering Basic Introduction to System Analysis and Design-System Design Interview Books (2021).pdf",
0.350,Other,0.050,System Design Interview : Mastering Basic Introduction to System Analysis and Design,"System Design Interview Mastering Basic Introduction to System Analysis and Design (Groks King) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/System Design Interview Mastering Basic Introduction to System Analysis and Design (Groks King) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"System Design Interview The Ultimate Guide to Master All the Fundamentals of System Design  to Get Ready for the Interview … (DeSantis, Liam) (Z-Library)","System Design Interview The Ultimate Guide to Master All the Fundamentals of System Design  to Get Ready for the Interview … (DeSantis, Liam) (Z-Library).pdf","/Users/longtran/Documents/E-Books/System Design Interview The Ultimate Guide to Master All the Fundamentals of System Design  to Get Ready for the Interview … (DeSantis, Liam) (Z-Library).pdf",
0.350,Other,0.050,"System Design Interview – An Insiders Guide Volume 2 (Alex Xu, Sahn Lam) (z-library.sk, 1lib.sk, z-lib.sk)","System Design Interview – An Insiders Guide Volume 2 (Alex Xu, Sahn Lam) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/System Design Interview – An Insiders Guide Volume 2 (Alex Xu, Sahn Lam) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Test-Driven Development with Python Obey the Testing Goat Using Django, Selenium, and JavaScript by Percival, H.J.W. (z-lib.org)","Test-Driven Development with Python Obey the Testing Goat Using Django, Selenium, and JavaScript by Percival, H.J.W. (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Test-Driven Development with Python Obey the Testing Goat Using Django, Selenium, and JavaScript by Percival, H.J.W. (z-lib.org).pdf",extract_error:DependencyError:cryptography>=3.1 is required for AES algorithm
0.350,Other,0.050,Test-Driven Development with React and TypeScript Building Maintainable React Applications (Juntao Qiu) (Z-Library),Test-Driven Development with React and TypeScript Building Maintainable React Applications (Juntao Qiu) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Test-Driven Development with React and TypeScript Building Maintainable React Applications (Juntao Qiu) (Z-Library).pdf,
0.350,Other,0.050,Testtraining-Lesenverstehen,Testtraining-Lesenverstehen.pdf,/Users/longtran/Documents/E-Books/Testtraining-Lesenverstehen.pdf,
0.350,Other,0.050,Testtraining-Lesenverstehen (1),Testtraining-Lesenverstehen (1).pdf,/Users/longtran/Documents/E-Books/Testtraining-Lesenverstehen (1).pdf,
0.350,Other,0.050,The Internet of Money,The Internet of Money by Andreas M. Antonopoulos (z-lib.org).epub.pdf,/Users/longtran/Documents/E-Books/The Internet of Money by Andreas M. Antonopoulos (z-lib.org).epub.pdf,
0.350,Other,0.050,The Linux Shell Scripting Handbook - From Journeyman to Master,"The Linux Shell Scripting Handbook - From Journeyman to Master (Michael Basler) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/The Linux Shell Scripting Handbook - From Journeyman to Master (Michael Basler) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,The main character's problem was:,3+Modalpartikel.pdf,/Users/longtran/Documents/E-Books/German Language/3+Modalpartikel.pdf,
0.350,Other,0.050,The main character's problem was:,5+Modalpartikel.pdf,/Users/longtran/Documents/E-Books/German Language/5+Modalpartikel.pdf,
0.350,Other,0.050,The Software Developer's Career Handbook,"Michael Lopp - The Software Developer's Career Handbook_ A Guide to Navigating the Unpredictable (2023, O'Reilly Media) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Michael Lopp - The Software Developer's Career Handbook_ A Guide to Navigating the Unpredictable (2023, O'Reilly Media) - libgen.li.pdf",
0.350,Other,0.050,The Vietnamese Community in the Czech Republic: A Cultural Values Analysis,"Dinh, Thi Hong Nhung_514606_Final Project Thesis.pdf","/Users/longtran/Documents/E-Books/Dinh, Thi Hong Nhung_514606_Final Project Thesis.pdf",
0.350,Other,0.050,The Wireless Cookbook,"The Wireless Cookbook Build Real Projects and Master Wi-Fi, Bluetooth, and LoRa (Bill Zimmerman) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/The Wireless Cookbook Build Real Projects and Master Wi-Fi, Bluetooth, and LoRa (Bill Zimmerman) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,"Thomas Mailund (auth.) - Pointers in C Programming_ A Modern Approach to Memory Management, Recursive Data Structures, Strings, and Arrays (2021, Apress) [10.1007_978-1-4842-6927-5] - libgen.li","Thomas Mailund (auth.) - Pointers in C Programming_ A Modern Approach to Memory Management, Recursive Data Structures, Strings, and Arrays (2021, Apress) [10.1007_978-1-4842-6927-5] - libgen.li.pdf","/Users/longtran/Documents/E-Books/Thomas Mailund (auth.) - Pointers in C Programming_ A Modern Approach to Memory Management, Recursive Data Structures, Strings, and Arrays (2021, Apress) [10.1007_978-1-4842-6927-5] - libgen.li.pdf",
0.350,Other,0.050,Thompson.book(ch00a_HalfTitlePage.fm),Basic-electricity-and-electronics-for-control-fundamentals-and-applications-third-edition.pdf,/Users/longtran/Documents/E-Books/Basic-electricity-and-electronics-for-control-fundamentals-and-applications-third-edition.pdf,
0.350,Other,0.050,Time Series Forecasting in Python,"Marco Peixeiro - Time Series Forecasting in Python (2022, MANNING Publications) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Marco Peixeiro - Time Series Forecasting in Python (2022, MANNING Publications) - libgen.li.pdf",
0.350,Other,0.050,Tran phan phuc Long,CSE_15124_Tran Phan Phuc Long_Emergency 2021 (1).pdf,/Users/longtran/Documents/E-Books/CSE_15124_Tran Phan Phuc Long_Emergency 2021 (1).pdf,
0.350,Other,0.050,Tran phan phuc Long,CSE_15124_Tran Phan Phuc Long_Emergency 2021.pdf,/Users/longtran/Documents/E-Books/CSE_15124_Tran Phan Phuc Long_Emergency 2021.pdf,
0.350,Other,0.050,Tran phan phuc Long,My-IELTS.pdf,/Users/longtran/Documents/E-Books/My-IELTS.pdf,
0.350,Other,0.050,Tran phan phuc Long,Tran phan phuc Long.pdf,/Users/longtran/Documents/E-Books/Tran phan phuc Long.pdf,
0.350,Other,0.050,Understanding neural networks and fuzzy logic : basic concepts and applications,"Understanding neural networks and fuzzy logic  basic concepts and applications (Kartalopoulos, Stamatios V) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Understanding neural networks and fuzzy logic  basic concepts and applications (Kartalopoulos, Stamatios V) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,Uta Loumiotis - Mit Erfolg zum Goethe-Zertifikat B2_ Testbuch (2019)-Klett Sprachen GmbH (2019),Uta Loumiotis - Mit Erfolg zum Goethe-Zertifikat B2_ Testbuch (2019)-Klett Sprachen GmbH (2019).pdf,/Users/longtran/Documents/E-Books/German Language/B2/Uta Loumiotis - Mit Erfolg zum Goethe-Zertifikat B2_ Testbuch (2019)-Klett Sprachen GmbH (2019).pdf,
0.350,Other,0.050,"Übungsgrammatik Für Die Mittelstufe. Lösungsheft  Erweiterte Fassung (Friedrich Clamer, Erhard G Heilmann etc.) (Z-Library)","Übungsgrammatik Für Die Mittelstufe. Lösungsheft  Erweiterte Fassung (Friedrich Clamer, Erhard G Heilmann etc.) (Z-Library).pdf","/Users/longtran/Documents/E-Books/German Language/B2/Übungsgrammatik Für Die Mittelstufe. Lösungsheft  Erweiterte Fassung (Friedrich Clamer, Erhard G Heilmann etc.) (Z-Library).pdf",
0.350,Other,0.050,V0420002551_202204,V0420002551_202204.pdf,/Users/longtran/Documents/E-Books/V0420002551_202204.pdf,extract_error:FileNotDecryptedError:File has not been decrypted
0.350,Other,0.050,wortschatz a2 c2 (-) (Z-Library),wortschatz a2 c2 (-) (Z-Library).pdf,/Users/longtran/Documents/E-Books/wortschatz a2 c2 (-) (Z-Library).pdf,
0.350,Other,0.050,"Writing a C Compiler Build a Real Programming Language from Scratch (Nora Sandler) (z-library.sk, 1lib.sk, z-lib.sk)","Writing a C Compiler Build a Real Programming Language from Scratch (Nora Sandler) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Writing a C Compiler Build a Real Programming Language from Scratch (Nora Sandler) (z-library.sk, 1lib.sk, z-lib.sk).pdf",
0.350,Other,0.050,z3370468148730_991f750dfee16eb65f7656002a59aebf-converted,z3370468148730_991f750dfee16eb65f7656002a59aebf-converted.pdf,/Users/longtran/Documents/E-Books/z3370468148730_991f750dfee16eb65f7656002a59aebf-converted.pdf,
0.350,Other,0.050,z3370468148730_991f750dfee16eb65f7656002a59aebf-converted-1-6,z3370468148730_991f750dfee16eb65f7656002a59aebf-converted-1-6.pdf,/Users/longtran/Documents/E-Books/z3370468148730_991f750dfee16eb65f7656002a59aebf-converted-1-6.pdf,
